tx_name	Promoter	5'UTR	CDS	3'UTR	TTS	Intron	Exon	Transcript	chr	start	end	name	strand	gene_id	gene_name	gene_biotype
ENST00000406487.1	0	0	0	0	0	0	0	0	chr19	43568363	43586820	110608	-	ENSG00000242221.4	PSG2	protein_coding
ENST00000404580.1	0	0	0	0	0	0	0	0	chr19	43678275	43690646	110742	-	ENSG00000204941.9	PSG5	protein_coding
ENST00000405312.3	0	0	0	0	0	0	0	0	chr19	43696854	43709926	110767	-	ENSG00000243137.3	PSG4	protein_coding
ENST00000244333.3	0	0	6	0	0	0	6	6	chr19	43964939	43969812	111219	-	ENSG00000124466.8	LYPD3	protein_coding
ENST00000292140.5	0	6	1	0	0	2	7	9	chr19	43979255	44009087	111258	-	ENSG00000176531.6	PHLDB3	protein_coding
ENST00000600651.1	0	1	0	3	0	1	4	5	chr19	44011780	44031353	111399	-	ENSG00000105755.3	ETHE1	protein_coding
ENST00000262887.5	0	1	6	0	0	1	7	8	chr19	44047192	44080158	111502	-	ENSG00000073050.7	XRCC1	protein_coding
ENST00000594374.1	0	0	1	0	0	2	1	3	chr19	44058844	44097188	111667	-	ENSG00000268361.1	L34079.2	protein_coding
ENST00000422989.1	0	1	0	0	0	0	1	1	chr19	44088521	44100287	111739	-	ENSG00000167378.4	IRGQ	protein_coding
ENST00000300811.3	0	3	2	0	0	0	5	5	chr19	44111371	44124026	111870	-	ENSG00000131116.7	ZNF428	protein_coding
ENST00000221264.4	0	1	3	0	0	0	4	4	chr19	44152732	44174699	111990	-	ENSG00000011422.7	PLAUR	protein_coding
ENST00000601170.1	0	2	0	0	1	1	2	3	chr19	44236422	44259114	112161	-	ENSG00000105771.9	SMG9	protein_coding
ENST00000377950.3	0	0	2	0	0	0	2	2	chr19	44300081	44306613	112379	-	ENSG00000159871.10	LYPD5	protein_coding
ENST00000587539.1	0	0	0	0	0	0	0	0	chr19	44376515	44388116	112574	-	ENSG00000176222.7	ZNF404	protein_coding
ENST00000269973.5	0	2	0	0	0	0	2	2	chr19	44416781	44439411	112610	-	ENSG00000124459.7	ZNF45	protein_coding
ENST00000291182.4	0	0	0	0	0	0	0	0	chr19	44790503	44809178	113717	-	ENSG00000159917.10	ZNF235	protein_coding
ENST00000354340.4	0	0	0	0	0	0	0	0	chr19	44830708	44860826	113838	-	ENSG00000062370.12	ZNF112	protein_coding
ENST00000588212.1	0	0	0	0	0	1	0	1	chr19	44833848	44905774	113930	-	ENSG00000267173.1	CTC-512J12.6	protein_coding
ENST00000330997.4	0	0	0	0	0	0	0	0	chr19	44886459	44905755	113944	-	ENSG00000267508.1	ZNF285	protein_coding
ENST00000591604.1	0	0	0	0	0	0	0	0	chr19	44930427	44952634	114044	-	ENSG00000167383.4	ZNF229	protein_coding
ENST00000592095.1	0	2	0	0	0	1	2	3	chr19	44979856	45004547	114131	-	ENSG00000167384.6	ZNF180	protein_coding
ENST00000591646.1	0	0	0	0	0	0	0	0	chr19	45453301	45457264	115482	-	ENSG00000267114.1	CTB-129P6.11	protein_coding
ENST00000303809.2	0	1	2	0	0	0	3	3	chr19	45574758	45579846	116071	-	ENSG00000170684.4	ZNF296	protein_coding
ENST00000006275.4	0	2	2	1	0	0	5	5	chr19	45666186	45681495	116446	-	ENSG00000007255.6	TRAPPC6A	protein_coding
ENST00000391945.4	0	1	2	1	0	0	4	4	chr19	45853095	45873876	116806	-	ENSG00000104884.10	ERCC2	protein_coding
ENST00000418234.2	0	0	11	0	0	7	11	18	chr19	45882896	45909607	117192	-	ENSG00000104881.10	PPP1R13L	protein_coding
ENST00000590526.1	0	4	2	0	0	0	6	6	chr19	45988552	46000313	117750	-	ENSG00000125744.7	RTN2	protein_coding
ENST00000263275.4	0	1	0	0	0	2	1	3	chr19	46049539	46088077	118121	-	ENSG00000125741.4	OPA3	protein_coding
ENST00000323040.4	0	1	0	0	0	4	1	5	chr19	46093022	46105466	118140	-	ENSG00000177464.4	GPR4	protein_coding
ENST00000342669.3	0	0	0	0	0	0	0	0	chr19	46190712	46195591	118865	-	ENSG00000125743.6	SNRPD2	protein_coding
ENST00000317683.3	0	1	2	1	0	2	4	6	chr19	46213887	46234162	119010	-	ENSG00000177051.5	FBXO46	protein_coding
ENST00000317578.6	0	7	3	0	0	0	10	10	chr19	46268043	46272484	119075	-	ENSG00000177045.6	SIX5	protein_coding
ENST00000600757.1	0	3	5	1	0	0	9	9	chr19	46272978	46284005	119207	-	ENSG00000104936.13	DMPK	protein_coding
ENST00000593999.1	0	0	1	0	0	2	1	3	chr19	46282695	46289231	119439	-	ENSG00000268434.1	AC011530.4	protein_coding
ENST00000221538.3	0	0	1	0	0	1	1	2	chr19	46298968	46318577	119541	-	ENSG00000104941.3	RSPH6A	protein_coding
ENST00000600237.1	0	0	0	3	0	5	3	8	chr19	46318706	46359065	119688	-	ENSG00000125755.14	SYMPK	protein_coding
ENST00000302165.3	0	6	2	1	3	0	9	9	chr19	46386866	46389376	119922	-	ENSG00000170604.3	IRF2BP1	protein_coding
ENST00000322217.5	0	8	2	0	0	0	10	10	chr19	46393278	46405862	119930	-	ENSG00000176182.5	MYPOP	protein_coding
ENST00000341294.2	0	0	0	0	0	0	0	0	chr19	46416475	46418036	119942	-	ENSG00000188425.2	NANOS2	protein_coding
ENST00000008938.4	0	0	1	0	0	0	1	1	chr19	46522411	46526323	120138	-	ENSG00000008438.4	PGLYRP1	protein_coding
ENST00000341415.2	0	0	0	0	0	0	0	0	chr19	46623328	46627931	120208	-	ENSG00000188624.2	IGFL3	protein_coding
ENST00000307522.3	0	2	0	0	0	0	2	2	chr19	46913629	46916841	120909	-	ENSG00000169515.5	CCDC8	protein_coding
ENST00000313683.10	0	1	0	0	0	0	1	1	chr19	46969755	46974820	120928	-	ENSG00000182013.13	PNMAL1	protein_coding
ENST00000599531.1	0	0	0	1	0	0	1	1	chr19	46994448	46999755	120988	-	ENSG00000204851.5	PNMAL2	protein_coding
ENST00000414155.1	0	2	0	0	0	5	2	7	chr19	47021936	47104457	120965	-	ENSG00000230510.2	PPP5D1	protein_coding
ENST00000593888.1	0	0	0	0	0	2	0	2	chr19	47050313	47104118	121012	-	ENSG00000268423.1	AC011551.3	protein_coding
ENST00000391910.3	0	3	11	1	0	6	15	21	chr19	47222768	47250138	121676	-	ENSG00000090372.10	STRN4	protein_coding
ENST00000542575.2	0	2	4	0	0	3	6	9	chr19	47278140	47291851	122258	-	ENSG00000105281.8	SLC1A5	protein_coding
ENST00000263270.6	0	3	0	0	0	2	3	5	chr19	47341424	47354249	122428	-	ENSG00000042753.7	AP2S1	protein_coding
ENST00000253047.6	0	0	3	0	0	0	3	3	chr19	47549165	47551888	122655	-	ENSG00000130748.6	TMEM160	protein_coding
ENST00000439096.2	0	24	2	1	0	0	27	27	chr19	47724084	47734451	122999	-	ENSG00000105327.11	BBC3	protein_coding
ENST00000331559.5	0	6	9	0	0	1	15	16	chr19	47906381	47922780	123275	-	ENSG00000105419.13	MEIS3	protein_coding
ENST00000338134.3	0	2	1	0	0	0	3	3	chr19	47978401	47987525	123592	-	ENSG00000118162.9	KPTN	protein_coding
ENST00000263354.3	0	1	7	0	1	2	8	10	chr19	47990894	48018497	123768	-	ENSG00000105402.3	NAPA	protein_coding
ENST00000314121.4	0	0	0	0	0	0	0	0	chr19	48023947	48059113	124080	-	ENSG00000118156.8	ZNF541	protein_coding
ENST00000222002.3	0	0	0	0	0	0	0	0	chr19	48373723	48389654	124683	-	ENSG00000105398.3	SULT2A1	protein_coding
ENST00000344839.3	0	0	0	0	0	1	0	1	chr19	48471303	48495427	124704	-	ENSG00000188334.3	BSPH1	protein_coding
ENST00000293255.2	0	1	0	0	0	0	1	1	chr19	48533210	48547310	124788	-	ENSG00000105507.2	CABP5	protein_coding
ENST00000354276.3	0	2	0	0	0	1	2	3	chr19	48551101	48614039	124848	-	ENSG00000105499.9	PLA2G4C	protein_coding
ENST00000594759.1	0	4	4	0	0	1	8	9	chr19	48618707	48673583	125219	-	ENSG00000105486.9	LIG1	protein_coding
ENST00000391898.3	0	0	0	0	0	1	0	1	chr19	48711361	48744320	125850	-	ENSG00000105483.12	CARD8	protein_coding
ENST00000293261.3	0	1	3	1	0	1	5	6	chr19	48835613	48867494	126528	-	ENSG00000161558.6	TMEM143	protein_coding
ENST00000263266.3	0	0	4	0	0	1	4	5	chr19	49104067	49116819	127203	-	ENSG00000105523.3	FAM83E	protein_coding
ENST00000550973.1	0	3	11	0	0	0	14	14	chr19	49118650	49122384	127391	-	ENSG00000063177.8	RPL18	protein_coding
ENST00000222122.5	0	8	4	0	0	0	12	12	chr19	49133287	49140695	127628	-	ENSG00000105516.6	DBP	protein_coding
ENST00000084798.4	0	4	1	0	0	0	5	5	chr19	49141199	49149569	127678	-	ENSG00000063180.4	CA11	protein_coding
ENST00000270235.4	0	0	2	0	0	0	2	2	chr19	49164664	49176264	127740	-	ENSG00000142233.7	NTN5	protein_coding
ENST00000222145.4	0	4	3	0	0	1	7	8	chr19	49223844	49243978	127958	-	ENSG00000105538.4	RASIP1	protein_coding
ENST00000310160.3	0	3	0	0	0	0	3	3	chr19	49251268	49258647	128085	-	ENSG00000174951.6	FUT1	protein_coding
ENST00000402551.1	0	4	3	0	0	2	7	9	chr19	49298322	49314284	128166	-	ENSG00000105552.10	BCAT2	protein_coding
ENST00000263278.4	0	7	3	0	0	2	10	12	chr19	49316274	49339935	128354	-	ENSG00000087076.4	HSD17B14	protein_coding
ENST00000221399.3	0	0	0	0	0	0	0	0	chr19	49384222	49401990	128614	-	ENSG00000104804.3	TULP2	protein_coding
ENST00000323798.3	0	1	4	0	0	2	5	7	chr19	49471382	49496566	129140	-	ENSG00000104812.10	GYS1	protein_coding
ENST00000357383.4	0	0	2	0	0	0	2	2	chr19	49526126	49527590	129594	-	ENSG00000104827.12	CGB	protein_coding
ENST00000355414.2	0	0	1	0	1	0	1	1	chr19	49550897	49552400	129713	-	ENSG00000213030.4	CGB8	protein_coding
ENST00000597853.1	0	4	0	0	2	1	4	5	chr19	49557532	49562117	129754	-	ENSG00000196337.6	CGB7	protein_coding
ENST00000408991.2	0	3	0	0	0	0	3	3	chr19	49621655	49622397	130128	-	ENSG00000221916.2	C19orf73	protein_coding
ENST00000454748.3	0	0	1	0	0	1	1	2	chr19	49793022	49828442	130898	-	ENSG00000063127.11	SLC6A16	protein_coding
ENST00000270631.1	0	3	0	0	0	0	3	3	chr19	49925671	49926698	131697	-	ENSG00000142538.1	PTH2	protein_coding
ENST00000262265.5	0	0	2	0	0	2	2	4	chr19	49949556	49955067	131971	-	ENSG00000104872.6	PIH1D1	protein_coding
ENST00000600019.1	0	1	1	8	0	0	10	10	chr19	50060236	50083813	133255	-	ENSG00000142546.9	NOSIP	protein_coding
ENST00000246792.3	0	2	2	1	0	4	5	9	chr19	50138549	50143458	133409	-	ENSG00000126458.3	RRAS	protein_coding
ENST00000597636.1	0	4	1	1	0	0	6	6	chr19	50162832	50169114	133620	-	ENSG00000126456.11	IRF3	protein_coding
ENST00000246801.3	0	0	2	0	0	1	2	3	chr19	50243012	50266587	134781	-	ENSG00000126467.6	TSKS	protein_coding
ENST00000313777.4	0	3	2	0	0	0	5	5	chr19	50310154	50316527	135121	-	ENSG00000010361.9	FUZ	protein_coding
ENST00000322344.3	0	1	37	0	0	0	38	38	chr19	50364461	50370822	135838	-	ENSG00000039650.5	PNKP	protein_coding
ENST00000595948.1	0	3	18	0	0	6	21	27	chr19	50392911	50432796	136449	-	ENSG00000104951.11	IL4I1	protein_coding
ENST00000596217.1	0	3	0	0	0	3	3	6	chr19	50411363	50432761	136582	-	ENSG00000213024.6	NUP62	protein_coding
ENST00000451973.1	0	0	0	0	0	3	0	3	chr19	50412758	50461648	136720	-	ENSG00000269179.1	CTC-326K19.6	protein_coding
ENST00000447370.2	0	0	0	0	0	0	0	0	chr19	50452242	50464429	136787	-	ENSG00000161640.11	SIGLEC11	protein_coding
ENST00000599538.1	0	0	0	0	0	5	0	5	chr19	50480017	50529203	136963	-	ENSG00000105053.6	VRK3	protein_coding
ENST00000594854.1	0	0	0	0	0	1	0	1	chr19	50663223	50666384	137588	-	ENSG00000161652.8	IZUMO2	protein_coding
ENST00000376959.2	0	3	13	3	0	3	19	22	chr19	50815194	50832503	138291	-	ENSG00000131398.9	KCNC3	protein_coding
ENST00000253719.2	0	0	1	0	0	2	1	3	chr19	50861734	50869087	138640	-	ENSG00000131400.3	NAPSA	protein_coding
ENST00000600100.1	0	2	0	0	0	0	2	2	chr19	50970044	50980010	139245	-	ENSG00000142530.6	FAM71E1	protein_coding
ENST00000598418.1	0	4	1	0	0	1	5	6	chr19	51009255	51014610	139452	-	ENSG00000161677.7	JOSD2	protein_coding
ENST00000448701.2	0	1	0	0	1	4	1	5	chr19	51322404	51327043	140250	-	ENSG00000167748.6	KLK1	protein_coding
ENST00000594218.1	0	0	0	0	0	0	0	0	chr19	51377552	51378040	140767	-	ENSG00000267880.1	AC037199.1	protein_coding
ENST00000336334.3	0	0	1	0	0	0	1	1	chr19	51446559	51456344	140889	-	ENSG00000167754.8	KLK5	protein_coding
ENST00000376851.3	0	2	0	0	0	2	2	4	chr19	51461887	51472228	140953	-	ENSG00000167755.9	KLK6	protein_coding
ENST00000304045.2	0	3	0	0	2	3	3	6	chr19	51479738	51487355	141120	-	ENSG00000169035.7	KLK7	protein_coding
ENST00000600767.1	0	0	0	0	0	0	0	0	chr19	51499264	51505967	141214	-	ENSG00000129455.11	KLK8	protein_coding
ENST00000250366.6	0	0	0	0	0	0	0	0	chr19	51503806	51512837	141329	-	ENSG00000269741.1	KLK9	protein_coding
ENST00000376832.4	0	0	0	0	0	0	0	0	chr19	51503806	51512837	141349	-	ENSG00000213022.4	KLK9	protein_coding
ENST00000309958.3	0	1	1	0	0	0	2	2	chr19	51515995	51523282	141397	-	ENSG00000129451.7	KLK10	protein_coding
ENST00000594768.1	0	0	2	0	0	1	2	3	chr19	51525489	51530959	141512	-	ENSG00000167757.9	KLK11	protein_coding
ENST00000391802.1	0	1	0	1	0	1	2	3	chr19	51581154	51587502	141918	-	ENSG00000129437.5	KLK14	protein_coding
ENST00000421832.2	0	1	0	1	0	1	2	3	chr19	51600863	51611627	141938	-	ENSG00000142544.6	CTU1	protein_coding
ENST00000354232.4	0	0	0	0	0	0	0	0	chr19	51848423	51860360	142421	-	ENSG00000105379.5	ETFB	protein_coding
ENST00000600067.1	0	4	0	0	0	3	4	7	chr19	51853627	51871353	142474	-	ENSG00000269403.1	CTD-2616J11.11	protein_coding
ENST00000291715.1	0	4	0	0	0	0	4	4	chr19	51870352	51872257	142492	-	ENSG00000160318.2	CLDND2	protein_coding
ENST00000221978.5	0	0	0	0	0	0	0	0	chr19	51874866	51875969	142541	-	ENSG00000105374.5	NKG7	protein_coding
ENST00000221973.3	0	0	0	0	0	0	0	0	chr19	51883163	51891209	142586	-	ENSG00000105370.3	LIM2	protein_coding
ENST00000574814.1	0	0	0	0	0	0	0	0	chr19	51891543	51893828	142617	-	ENSG00000262874.1	CTD-2616J11.4	protein_coding
ENST00000353836.5	0	0	0	0	0	1	0	1	chr19	51913275	51921057	142669	-	ENSG00000142512.10	SIGLEC10	protein_coding
ENST00000321424.3	0	0	0	0	0	0	0	0	chr19	51954251	51961708	142943	-	ENSG00000105366.11	SIGLEC8	protein_coding
ENST00000291707.3	0	0	0	0	0	0	0	0	chr19	51994618	52005043	143040	-	ENSG00000254521.2	SIGLEC12	protein_coding
ENST00000346477.3	0	0	0	0	0	0	0	0	chr19	52022779	52034971	143097	-	ENSG00000105492.11	SIGLEC6	protein_coding
ENST00000301439.3	0	0	0	0	0	0	0	0	chr19	52095036	52097630	143291	-	ENSG00000167765.3	AC018755.1	protein_coding
ENST00000222107.4	0	0	0	0	0	0	0	0	chr19	52114781	52150151	143315	-	ENSG00000105501.7	SIGLEC5	protein_coding
ENST00000429354.3	0	0	0	0	0	0	0	0	chr19	52115344	52150142	143409	-	ENSG00000268500.1	SIGLEC5	protein_coding
ENST00000360844.6	0	0	0	0	0	0	0	0	chr19	52145806	52150054	143436	-	ENSG00000254415.3	SIGLEC14	protein_coding
ENST00000540069.2	0	0	0	0	0	0	0	0	chr19	52216365	52227247	143580	-	ENSG00000105509.6	HAS1	protein_coding
ENST00000595042.1	0	0	0	0	0	0	0	0	chr19	52248425	52255146	143617	-	ENSG00000171051.4	FPR1	protein_coding
ENST00000420592.1	0	0	0	0	0	0	0	0	chr19	52375252	52391189	143795	-	ENSG00000161551.8	ZNF577	protein_coding
ENST00000354957.3	0	0	0	0	0	1	0	1	chr19	52392477	52408264	143926	-	ENSG00000198093.6	ZNF649	protein_coding
ENST00000243644.4	0	0	0	0	0	0	0	0	chr19	52467596	52490079	144079	-	ENSG00000256683.2	ZNF350	protein_coding
ENST00000599177.1	0	1	0	0	0	0	1	1	chr19	52494591	52511468	144194	-	ENSG00000197619.9	ZNF615	protein_coding
ENST00000270649.6	0	0	0	0	0	0	0	0	chr19	52516578	52531823	144359	-	ENSG00000142556.14	ZNF614	protein_coding
ENST00000594154.1	0	1	0	0	0	0	1	1	chr19	52534632	52551814	144401	-	ENSG00000256087.2	ZNF432	protein_coding
ENST00000389534.4	0	0	0	0	0	1	0	1	chr19	52567719	52599018	144517	-	ENSG00000197608.7	ZNF841	protein_coding
ENST00000600228.1	0	0	0	0	0	1	0	1	chr19	52616344	52643170	144578	-	ENSG00000204611.2	ZNF616	protein_coding
ENST00000322146.8	0	0	0	0	0	0	0	0	chr19	52658125	52674896	144689	-	ENSG00000196267.8	ZNF836	protein_coding
ENST00000597597.1	0	0	0	0	0	0	0	0	chr19	53115630	53140339	145845	-	ENSG00000167766.14	ZNF83	protein_coding
ENST00000595001.1	0	0	0	0	0	0	0	0	chr19	53206066	53238291	146020	-	ENSG00000213020.4	ZNF611	protein_coding
ENST00000338230.3	0	0	0	0	0	0	0	0	chr19	53267448	53290016	146261	-	ENSG00000189190.7	ZNF600	protein_coding
ENST00000438150.2	0	0	0	0	0	0	0	0	chr19	53300662	53309274	146286	-	ENSG00000198538.6	ZNF28	protein_coding
ENST00000595646.1	0	0	0	0	0	0	0	0	chr19	53341261	53360872	146389	-	ENSG00000204604.5	ZNF468	protein_coding
ENST00000595635.1	0	0	0	0	0	0	0	0	chr19	53379433	53400813	146538	-	ENSG00000182986.8	ZNF320	protein_coding
ENST00000391777.3	0	0	0	0	0	2	0	2	chr19	53431728	53466076	146781	-	ENSG00000221874.4	ZNF321P	protein_coding
ENST00000357666.4	0	0	0	0	0	0	0	0	chr19	53452632	53466114	146680	-	ENSG00000180257.8	ZNF816	protein_coding
ENST00000601421.1	0	0	0	0	0	0	0	0	chr19	53569868	53579220	146936	-	ENSG00000170949.13	ZNF160	protein_coding
ENST00000455735.2	0	0	0	0	0	0	0	0	chr19	53611133	53636145	147163	-	ENSG00000170954.7	ZNF415	protein_coding
ENST00000452676.2	0	0	0	0	0	0	0	0	chr19	53641958	53662313	147429	-	ENSG00000197937.8	ZNF347	protein_coding
ENST00000600412.1	0	0	0	0	0	0	0	0	chr19	53667391	53696627	147500	-	ENSG00000197497.6	ZNF665	protein_coding
ENST00000311170.4	0	0	0	0	0	0	0	0	chr19	53769929	53770972	147700	-	ENSG00000228567.2	VN1R4	protein_coding
ENST00000426466.1	0	0	0	0	0	0	0	0	chr19	53792856	53794875	147728	-	ENSG00000163098.3	BIRC8	protein_coding
ENST00000600193.1	0	0	0	0	0	0	0	0	chr19	54102882	54106751	148371	-	ENSG00000268864.1	CTB-167G5.5	protein_coding
ENST00000324134.6	0	0	0	0	0	0	0	0	chr19	54296857	54327597	148604	-	ENSG00000142405.17	NLRP12	protein_coding
ENST00000447872.1	0	0	0	0	0	0	0	0	chr19	54544083	54567207	149227	-	ENSG00000189068.5	VSTM1	protein_coding
ENST00000446034.2	0	0	0	0	0	0	0	0	chr19	54573149	54579813	149318	-	ENSG00000248385.3	TARM1	protein_coding
ENST00000284648.6	0	0	1	0	0	0	1	1	chr19	54597935	54606000	149418	-	ENSG00000170909.9	OSCAR	protein_coding
ENST00000391759.1	0	1	0	0	0	1	1	2	chr19	54610320	54619055	149606	-	ENSG00000105619.9	TFPT	protein_coding
ENST00000222224.3	0	1	0	0	0	0	1	1	chr19	54658899	54663620	150080	-	ENSG00000105617.3	LENG1	protein_coding
ENST00000376591.4	0	0	2	0	0	3	2	5	chr19	54663902	54676944	150171	-	ENSG00000167608.7	TMC4	protein_coding
ENST00000245615.1	0	2	1	0	0	0	3	3	chr19	54677109	54693666	150297	-	ENSG00000125505.12	MBOAT7	protein_coding
ENST00000391750.1	0	0	3	0	0	0	3	3	chr19	54720147	54727378	150652	-	ENSG00000204577.7	LILRB3	protein_coding
ENST00000430421.1	0	0	0	1	0	0	1	1	chr19	54740468	54746617	151000	-	ENSG00000244482.5	LILRA6	protein_coding
ENST00000450632.1	0	0	20	0	0	0	20	20	chr19	54754269	54761134	151116	-	ENSG00000105609.12	LILRB5	protein_coding
ENST00000391748.1	0	0	1	0	0	0	1	1	chr19	54777675	54784738	151236	-	ENSG00000131042.9	LILRB2	protein_coding
ENST00000391745.1	0	0	0	0	0	0	0	0	chr19	54799854	54809952	151476	-	ENSG00000170866.7	LILRA3	protein_coding
ENST00000301219.3	0	0	0	0	0	0	0	0	chr19	54818353	54824409	151513	-	ENSG00000187116.9	LILRA5	protein_coding
ENST00000291759.4	0	0	1	0	0	0	1	1	chr19	54844456	54850421	151612	-	ENSG00000239961.2	LILRA4	protein_coding
ENST00000391743.3	0	0	0	0	0	0	0	0	chr19	54865362	54882165	151646	-	ENSG00000167613.11	LAIR1	protein_coding
ENST00000301200.2	0	2	0	0	0	2	2	4	chr19	54976210	54984411	152460	-	ENSG00000167617.2	CDC42EP5	protein_coding
ENST00000456337.1	0	0	0	0	0	0	0	0	chr19	55147173	55150343	153261	-	ENSG00000224730.1	AC009892.10	protein_coding
ENST00000446217.1	0	0	0	0	0	0	0	0	chr19	55434883	55477611	154412	-	ENSG00000167634.8	NLRP7	protein_coding
ENST00000310373.3	0	0	0	0	0	0	0	0	chr19	55525073	55549632	154947	-	ENSG00000088053.7	GP6	protein_coding
ENST00000291892.6	0	1	0	0	0	0	1	1	chr19	55555711	55575201	155051	-	ENSG00000160439.11	RDH13	protein_coding
ENST00000263433.3	0	2	54	1	0	2	57	59	chr19	55602281	55628927	155482	-	ENSG00000125503.8	PPP1R12C	protein_coding
ENST00000588981.1	0	7	6	0	0	0	13	13	chr19	55644162	55660722	155842	-	ENSG00000105048.12	TNNT1	protein_coding
ENST00000344887.5	0	0	1	0	0	4	1	5	chr19	55663138	55669100	156119	-	ENSG00000129991.8	TNNI3	protein_coding
ENST00000587871.1	0	0	4	0	0	4	4	8	chr19	55666125	55672039	156187	-	ENSG00000267110.1	CTD-2587H24.4	protein_coding
ENST00000527223.2	0	2	7	0	0	0	9	9	chr19	55670031	55678018	156275	-	ENSG00000167646.9	DNAAF3	protein_coding
ENST00000354308.3	0	2	3	0	0	0	5	5	chr19	55682591	55691809	156478	-	ENSG00000129990.10	SYT5	protein_coding
ENST00000327042.4	0	0	1	0	0	0	1	1	chr19	55738116	55740632	156719	-	ENSG00000180089.4	TMEM86B	protein_coding
ENST00000412770.2	0	2	5	0	0	2	7	9	chr19	55741148	55770363	156751	-	ENSG00000105063.14	PPP6R1	protein_coding
ENST00000326652.4	0	0	3	0	0	0	3	3	chr19	55824169	55836669	157217	-	ENSG00000180061.5	TMEM150B	protein_coding
ENST00000593184.1	0	0	4	1	0	0	5	5	chr19	55861076	55866079	157490	-	ENSG00000160471.8	COX6B2	protein_coding
ENST00000591954.3	0	0	2	0	0	0	2	2	chr19	55863669	55870884	157560	-	ENSG00000267706.3	CTD-2105E13.6	protein_coding
ENST00000424985.3	0	0	8	0	0	0	8	8	chr19	55866276	55874628	157603	-	ENSG00000180043.7	FAM71E2	protein_coding
ENST00000444469.3	0	0	0	1	1	1	1	2	chr19	55890613	55895966	157703	-	ENSG00000233493.3	TMEM238	protein_coding
ENST00000264552.9	0	3	0	0	0	0	3	3	chr19	55912652	55919145	157856	-	ENSG00000108106.9	UBE2S	protein_coding
ENST00000438389.2	0	4	0	2	1	1	6	7	chr19	55964352	55973710	157924	-	ENSG00000063241.3	ISOC2	protein_coding
ENST00000325421.4	0	2	2	0	0	0	4	4	chr19	56088899	56092187	158220	-	ENSG00000218891.2	ZNF579	protein_coding
ENST00000590714.1	0	4	0	0	0	0	4	4	chr19	56104726	56113336	158248	-	ENSG00000179943.6	FIZ1	protein_coding
ENST00000325351.4	0	1	1	1	0	0	3	3	chr19	56132108	56135967	158317	-	ENSG00000179922.5	ZNF784	protein_coding
ENST00000332836.2	0	0	0	0	0	3	0	3	chr19	56219798	56249768	158791	-	ENSG00000185792.5	NLRP9	protein_coding
ENST00000443188.1	0	0	0	0	0	1	0	1	chr19	56296770	56348128	158970	-	ENSG00000179873.10	NLRP11	protein_coding
ENST00000588751.1	0	0	0	0	0	0	0	0	chr19	56403065	56443702	159161	-	ENSG00000173572.7	NLRP13	protein_coding
ENST00000270459.3	0	4	1	0	0	7	5	12	chr19	56598732	56632649	159321	-	ENSG00000142409.4	ZNF787	protein_coding
ENST00000376271.1	0	0	0	0	0	0	0	0	chr19	56662314	56663250	159453	-	ENSG00000204533.2	AC024580.1	protein_coding
ENST00000586855.2	0	0	0	0	0	0	0	0	chr19	56700939	56709289	159500	-	ENSG00000197213.5	ZSCAN5B	protein_coding
ENST00000587340.1	0	3	0	0	0	3	3	6	chr19	56732681	56879752	159611	-	ENSG00000131848.5	ZSCAN5A	protein_coding
ENST00000301310.4	0	2	0	0	0	0	2	2	chr19	56894121	56904889	159969	-	ENSG00000018869.12	ZNF582	protein_coding
ENST00000591790.1	0	0	0	0	0	1	0	1	chr19	56950694	56984437	160147	-	ENSG00000198046.7	ZNF667	protein_coding
ENST00000537055.2	0	0	0	0	0	0	0	0	chr19	57174020	57183128	160556	-	ENSG00000127903.12	ZNF835	protein_coding
ENST00000391708.3	0	0	0	0	0	0	0	0	chr19	57285930	57352097	160637	-	ENSG00000269699.1	ZIM2	protein_coding
ENST00000326441.9	0	0	0	0	0	0	0	0	chr19	57321451	57352064	160849	-	ENSG00000198300.8	PEG3	protein_coding
ENST00000269834.1	0	0	0	0	0	0	0	0	chr19	57645464	57656570	161058	-	ENSG00000141946.1	ZIM3	protein_coding
ENST00000554048.2	0	0	0	0	0	0	0	0	chr19	57665389	57678811	161080	-	ENSG00000258873.2	DUXA	protein_coding
ENST00000596831.1	0	1	0	0	0	1	1	2	chr19	57949338	57988871	161802	-	ENSG00000268163.1	AC004076.9	protein_coding
ENST00000321039.3	0	0	0	0	0	0	0	0	chr19	57966542	57967854	161828	-	ENSG00000178201.3	VN1R1	protein_coding
ENST00000343280.4	0	1	0	0	0	0	1	1	chr19	57980954	57988938	161858	-	ENSG00000197128.7	ZNF772	protein_coding
ENST00000447310.1	0	3	0	0	0	0	3	3	chr19	58053208	58071231	162303	-	ENSG00000251369.4	ZNF550	protein_coding
ENST00000196489.3	0	0	0	0	0	0	0	0	chr19	58082934	58090295	162355	-	ENSG00000083817.8	ZNF416	protein_coding
ENST00000597520.1	0	0	0	0	0	0	0	0	chr19	58203868	58204128	162769	-	ENSG00000268948.1	AC004017.1	protein_coding
ENST00000512439.2	0	0	0	0	0	0	0	0	chr19	58208735	58220536	162776	-	ENSG00000179909.11	ZNF154	protein_coding
ENST00000600125.1	0	0	0	0	0	0	0	0	chr19	58231119	58238981	162816	-	ENSG00000083814.8	ZNF671	protein_coding
ENST00000391701.1	0	0	0	0	0	0	0	0	chr19	58318450	58326281	162994	-	ENSG00000178935.5	ZNF552	protein_coding
